Transaction_ID,Date,Customer_Name,Gender,Age,Income,Category,Region,Sales_Amount,Quantity
4ba2badd-946b-4acb-a65b-3b08602ad124,26/05/2022,Caroline Castillo,Female,21,42520,Entertainment,South,205.07,5
b6f34939-9863-40bc-899d-b5098929f690,31/05/2020,Gregory Mack,Female,37,123608,Entertainment,South,451.53,1
eed4094d-54c0-4546-8e66-989b863431b6,13/09/2021,Kathleen Le,Male,36,117950,Funiture,Central,544.3,5
b307fa29-a2c1-423a-910e-0d627f23ece6,19/05/2021,Abigail Best,Female,38,125193,Electronics,East,120.51,7
c1014d98-3afa-4efb-9680-a91ea802e5de,12/01/2023,Wanda Brown,Female,61,111613,Electronics,East,345.32,2
ccc9a629-839a-454f-95c4-ce5d6a241445,25/11/2020,Gerald Massey,Female,26,33502,Electronics,East,289.6,8
6ae79c03-919c-49a9-b996-e03a96c5e872,18/12/2020,Stacy Holmes,Female,19,131045,Funiture,West,528.23,7
7c996cee-5921-4ca5-95be-219b3ba6170a,24/09/2023,Donald Moran,Male,41,87273,Health & Beauty,East,141.08,7
533e5cee-fbfe-40e7-a029-dcd801015e91,30/06/2021,Steven Ashley,Female,49,69924,Funiture,Central,482.46,6
ff5b0e32-4c43-439b-a1f9-bd9c8228f787,18/08/2021,Tyler Davis,Female,63,133980,Entertainment,West,145.21,3
b6f80dbf-e495-4e8c-a50c-57566ecc37fc,07/06/2020,Andrea Stone,Female,56,132589,Electronics,West,916.61,4
697a7ef2-b773-4515-b36e-a2b6ed24fbf0,22/03/2024,James Cox,Male,36,112329,Entertainment,South,528.52,2
cc6dd194-0a1a-4886-ab1e-08a4c296d33d,07/11/2020,Christopher Duncan,Female,35,96646,Clothing,East,153.79,4
b336c945-61e8-4bcd-888e-8fcaeb2ece2e,02/02/2022,Randy Rice,Female,26,87178,Electronics,East,211.82,6
c02629b9-400c-479a-ac16-83b71a0c630c,02/05/2020,Kellie Doyle,Male,25,29084,Electronics,East,829.5,9
0b7ba189-e25c-47f9-8ea9-d0fd3578f3a8,23/12/2023,Mikayla Schmidt,Male,47,87355,Entertainment,West,526.35,7
df0b72e2-be05-4ec0-ab2c-22699ae533d9,03/02/2021,Michael Wilson,Male,61,100861,Entertainment,South,894.87,6
426b15fc-f049-434e-ae95-4f47c7169023,06/10/2021,Allen Taylor,Female,57,59116,Health & Beauty,North,25.75,6
3f206de8-8b1b-4f97-8133-14fa0baafd5f,05/12/2023,Evelyn West,Male,53,145651,Entertainment,West,159.84,8
14acf254-b56c-4a94-8967-fe8c1349c3bb,15/10/2020,James Ortiz,Male,21,136718,Health & Beauty,North,242.66,7
9548a6b1-796f-4ec3-8af4-6f6bde7dbc0c,19/11/2023,Krista Haas,Male,66,84083,Entertainment,West,255.87,4
0e962540-e5a5-49e2-bc22-73289deeaa90,10/12/2021,Anthony Le,Male,68,131283,Funiture,East,195.89,4
dc6ae3f2-1a41-4176-96d5-ff9443d4f469,20/09/2023,Roger Mcbride,Female,60,122168,Health & Beauty,West,414.37,2
f460c39c-92ec-437e-8bdb-f05ac4a12b4b,24/06/2022,Ashley Brown,Female,62,92308,Clothing,West,602.59,2
dbbe0be5-db0d-44a4-94d3-f7ee10f07680,05/02/2022,Kyle Greene,Female,38,94276,Groceris,Central,557.16,4
318d47c1-27ab-4fe8-b9ca-53d8416e42cb,04/07/2022,Jennifer Brown,Female,45,109336,Electronics,South,736.68,8
0d8ce4e3-1125-4f7b-85d7-420979594e31,25/05/2020,William Robinson,Male,48,106648,Health & Beauty,South,924.78,5
9fd63a13-0765-402a-a3fc-649536084fbc,27/05/2024,Valerie Phillips,Female,31,64799,Groceris,East,28.16,4
6feb4e16-cd41-4c4c-997d-f89bbc3d24aa,28/09/2024,Heather Lewis,Female,64,80542,Funiture,Central,659.13,6
4b0acadc-112e-42a1-a6b9-10ab89970a20,13/06/2024,Denise Mccoy,Female,20,47283,Groceris,West,978.56,1
9b11e9e6-6722-4c05-8314-b91dd8291d39,12/06/2024,Alexandra Ali,Male,65,114470,Clothing,Central,977.18,4
7b2a9c65-1554-4394-9e64-b9a536b30382,03/04/2024,Jose Villa,Female,30,119982,Entertainment,West,826.01,4
0af49471-1d46-4a4d-baf1-6a376235f207,23/06/2021,Karen Allen MD,Female,62,115982,Entertainment,North,110.86,1
3013cdc5-93df-4153-aaf8-78406c392216,30/07/2023,Amy Orr,Female,59,107216,Electronics,East,82.74,4
39cf4701-1e21-465b-92f1-8d447a101077,07/08/2022,Lynn Lindsey,Male,50,61203,Groceris,Central,859.06,9
f9e649ca-ac15-4a6a-96b7-94046f610203,10/06/2020,Richard Castro,Female,60,87317,Entertainment,South,610.51,1
f2fc4684-1a4e-4896-9db7-b03647eb4c05,19/06/2021,Susan Rowe,Female,44,83687,Entertainment,North,715.79,6
21d9e0ce-a493-419f-9c06-b9833067cd24,24/02/2020,Brittany Rodgers,Female,33,66823,Clothing,West,124.67,9
8d7550aa-8504-4f49-8c9c-9cd06b931c43,01/09/2020,Tanya Webb,Male,70,114101,Entertainment,East,13.43,3
894e53f5-8783-4800-b260-917f16383b72,27/01/2020,Mark King,Male,69,25990,Electronics,East,34.6,6
1f0f40fc-c0c2-4167-b2df-808788ec0195,02/12/2023,Joseph Walls,Male,67,55784,Clothing,West,17649.1,6
42dc922f-6a18-4888-90c2-29907864ca49,05/01/2024,Ivan Quinn,Female,37,46934,Electronics,North,910.26,7
c4911935-8173-4067-820b-1ba9c1616ef0,04/03/2023,Ryan Green,Male,60,25079,Electronics,Central,791.7,6
95a57133-3ccc-4733-b493-7a9c8765f471,04/10/2020,Matthew Hunter,Female,68,29211,Funiture,West,272.36,2
08f62558-086d-49bc-b173-8a39888afa86,02/05/2024,Whitney Brooks,Female,48,103871,Clothing,West,577.71,3
939646d9-7037-462d-9ffb-0265869ddf7f,31/01/2021,Patricia Brown,Female,54,148090,Electronics,East,680.81,5
2e663748-fadc-49e3-ab0f-724fd65f8380,26/01/2023,Wesley Williams,Female,63,79283,Groceris,North,62.81,4
45871d62-d97e-4a7d-8c19-6080860d6c48,23/01/2024,Michael Conrad,Male,19,134020,Groceris,West,954.28,8
f8b32fbe-2601-4c25-b3b9-27b2c606785e,31/12/2021,Tracy Miller,Female,65,100350,Health & Beauty,Central,202.61,2
9747810a-b9ed-4bca-9f07-a85018b2316f,22/02/2022,Ronald Murphy,Male,38,72157,Electronics,South,899.97,2
9231d79f-b095-4894-9f18-11e91c550b13,19/04/2022,Jeremy Nguyen,Male,66,46837,Groceris,East,90.9,9
77db8c19-a050-4590-8aec-66bb40233c70,17/11/2021,Shawn Campbell,Female,67,57450,Funiture,East,888.25,5
e1d9d057-e435-4af8-929a-d325b175c91a,01/10/2024,Rachel Alvarez,Female,66,71695,Entertainment,West,858.53,6
43455d0e-214a-4e3d-8897-1e8b780af651,21/03/2020,Christopher Huff,Male,66,68127,Entertainment,East,441.06,6
bd7cff9e-7d7b-421b-808b-e14047e4bbd3,06/11/2024,Anita Clark,Female,29,128738,Funiture,Central,578.17,4
9253d563-5fa5-4190-8133-478ba11ee9bd,13/04/2023,Richard Hendrix,Male,33,82909,Clothing,East,26.29,5
890ba613-a766-4e6b-bddd-4264fcda5a51,02/11/2022,Dean Hughes,Male,64,39035,Electronics,East,631.68,4
acd13ed6-6e50-4d3d-9d31-4c01e2adb686,26/11/2024,Sierra Myers,Female,21,51973,Groceris,Central,865.89,5
acd5bd9e-19f3-49ae-9fc4-da0c2e51c0f8,18/02/2022,Dustin Rios,Female,56,95396,Funiture,Central,119.88,1
49a33cdf-1d30-44dc-abe6-4a624a9619cb,17/11/2023,Paul Baldwin,Female,46,119016,Entertainment,West,251.1,2
f923d189-fd0a-42b1-9a1e-298d3b644372,26/11/2021,Alyssa Marsh,Male,50,93203,Funiture,East,95.82,6
362cdce4-4a03-40d8-ac9a-9bfbf3587dfc,29/02/2020,Angelica Woodward,Male,48,49891,Entertainment,South,14287.04,3
380958d9-4062-439b-ae59-050df145b94b,25/05/2024,Carolyn White,Female,31,136248,Health & Beauty,East,183.59,9
ccae82c2-23a0-463e-aa08-801272f26952,27/11/2024,Derek Smith,Female,40,117742,Electronics,East,429.07,7
573491e8-156f-4f28-9358-fd5964b68ef5,27/11/2024,Karen Russell,Male,37,95352,Entertainment,East,788.95,5
665eb777-305f-4fea-bbbc-551d9eb2990c,03/03/2023,Amy Carroll,Male,27,73446,Clothing,Central,412.4,3
80620b07-837a-4759-b5f7-4e0dd594e6d6,11/01/2023,Ivan Hawkins,Female,31,120505,Entertainment,South,7769.6,3
dca2d909-626b-4856-9fad-1392e155c4c5,18/03/2021,Peter Barry DDS,Female,34,141505,Entertainment,East,829.4,8
f40817ef-5db0-4792-bcce-3fb22cef407b,28/06/2020,Stephanie Davis,Female,33,135773,Funiture,North,178.75,5
98b3022f-f737-4bd2-961f-997070e3dc99,15/05/2024,Sarah Bautista,Female,60,110907,Clothing,Central,602.38,1
d64098b2-7410-4abc-b15d-aa351999805b,24/07/2021,William Flores,Male,40,128542,Clothing,West,131.61,4
2b313eae-1de7-4029-baf9-eb3ac2ef4551,01/03/2023,Ashley Campbell,Male,70,148876,Clothing,West,735.44,7
eee2ab0d-9f4b-4cdd-99cc-62cef00cf8ab,04/03/2020,Wendy Johnson,Female,35,128585,Groceris,Central,90.92,7
467409e5-1fd1-4c1f-ada4-8b4423735029,27/05/2022,Matthew Haynes,Male,37,106267,Funiture,West,436.83,9
676fd8ad-79aa-4a33-9836-51b4391847e7,02/09/2020,Steve Mercer,Female,60,34806,Funiture,North,863.5,7
47ec376c-53f5-4894-8803-532e7f4289c6,06/05/2020,Amy Jimenez,Male,66,132322,Clothing,South,875,9
fc03c264-0ad8-4cfb-ab9f-a07f6aac53d3,10/10/2023,Ariel Pearson,Male,26,149097,Groceris,Central,571.7,9
0f75bd19-f42e-4b4c-9dd0-d371c155eee4,18/08/2021,Thomas Frank,Female,35,63775,Groceris,West,204.84,9
daf18d92-11fe-44eb-8db2-4303eaa68c8f,20/06/2022,Rachel Wilcox,Female,34,79122,Clothing,North,967.27,4
fa35eb35-e42d-4b1d-b86f-f0268022dc36,30/09/2021,Leslie Price,Female,43,77245,Clothing,South,300.51,4
133c9db1-e6d7-4e80-812c-4d0269f0936b,04/03/2021,Victor Lowery,Female,38,96047,Health & Beauty,North,562.18,1
edc996df-2608-42f8-a3e5-40c1a4a580ce,25/07/2021,Brandon Hanna,Female,66,59463,Entertainment,West,94.5,8
b509599a-3ad1-44a5-bb30-6a5b61abd751,02/10/2022,Gina Mora,Male,39,33078,Groceris,East,86.04,7
8dc383fa-e112-4fc5-ae81-a4ff9bedb8d8,12/10/2022,Ryan Jarvis,Male,58,139977,Clothing,West,707.76,3
0ad0d8cd-a6d2-43d3-9f31-f76853bbdb9c,26/07/2024,Brian Cooper,Female,51,107128,Entertainment,West,389.22,6
b52f8c57-d41c-4db4-abd0-6ee1c07a1b24,18/11/2023,Brandon Hart,Male,41,43067,Groceris,East,47.78,1
ebac49a0-64fa-4040-9495-559ad815f68b,16/08/2022,Brittany Young,Female,27,54212,Electronics,West,751.91,3
3ba43c89-8dd4-4ea7-806d-40395edbd2ba,22/04/2023,Johnny Johnson DVM,Male,41,67874,Entertainment,East,157.08,7
7ceebe9c-81d5-4484-9ea5-96724163cf89,11/09/2023,David Cummings,Male,62,70100,Groceris,North,559.82,8
35b1cf50-7d1d-4499-9ff5-b0979761fcd1,12/11/2024,Joanne Singleton,Female,25,121957,Funiture,North,960.1,8
50f31599-74d4-44a8-8cfe-9f7a599a7dff,23/12/2022,Cynthia Cohen,Female,41,27908,Groceris,South,455.11,2
457ed3b4-cb1c-41a4-b484-99606671193e,20/01/2022,Michael Robinson,Male,49,132494,Health & Beauty,Central,252.33,6
e49d3b64-2b85-4e30-89f5-52bd81bb3cf8,04/12/2021,Gabriel Martinez,Male,24,90061,Electronics,North,699.23,6
972fe835-c6e9-4e83-9c37-80e3df31c26e,16/10/2020,Tony Henry,Male,39,101435,Clothing,North,229.91,6
1b192825-8be8-4aff-bc0f-d6c77e041489,17/01/2021,Jessica Williams,Female,56,45257,Groceris,North,396.41,9
dc0737e2-ff6e-4a5f-8f45-37dfcdf9a86c,22/10/2024,Jennifer Jones,Female,32,136868,Groceris,North,603.71,4
974dcb92-e453-478d-b52e-0610b3d328a0,12/09/2021,Anthony Ferguson,Female,26,99804,Electronics,West,358.82,8
59c40593-8039-4d8f-8761-80dac3c2bbc6,04/05/2020,Jason Little,Male,67,135030,Electronics,South,859.33,1
fa189693-8a6d-44ef-9f4b-67f335ecc867,16/09/2022,Brandon Thomas,Male,18,94409,Clothing,North,548.75,9
356498ec-4f1b-44bb-8542-f59d9f6b3326,07/09/2022,Virginia Hill,Female,42,100667,Groceris,North,892.1,9
4a3302b8-ad0e-4156-8663-8468c242a320,13/12/2023,Jessica Werner,Male,63,86845,Funiture,South,686.32,6
80b2e792-bc17-48b1-ab1a-62f654090825,24/03/2021,James Foster,Female,18,43559,Entertainment,West,223.4,8
08af3a14-8bcb-4c2a-b0d9-60f8653e8450,12/05/2024,Michael Grant,Female,39,58879,Electronics,East,319.85,1
2ff4bde3-442b-4630-949a-56268cd08099,17/01/2023,Jennifer Duran,Female,49,80068,Health & Beauty,North,88.84,6
a36bc46f-3e3f-4709-beb7-15107b7da02a,14/04/2021,Christopher Hopkins,Female,62,86353,Entertainment,East,30.98,9
17f301e2-8edb-4fa2-b916-5477804241ba,16/08/2021,Kathy Gordon,Male,64,30684,Groceris,South,868.54,3
4c211c3e-3e63-4b46-bd10-81b87f5f181b,23/11/2022,Randy Leblanc,Male,38,50776,Health & Beauty,Central,560.98,5
0e05f012-3120-4ff6-9770-f450c0b70298,24/10/2021,Paul Olsen,Female,18,122467,Entertainment,Central,712.52,8
4c93f276-2e9a-4ab3-8845-c57f726be231,07/05/2020,James Lang,Female,70,81150,Funiture,North,376.32,7
742754b3-1204-41ed-998a-7fde4d5e880d,15/05/2024,Thomas Miller,Female,40,79027,Health & Beauty,East,748.96,6
343aeaa7-1f66-4c34-aaa2-663981bd02db,25/10/2021,Eileen Gomez DVM,Female,18,119297,Funiture,Central,695.87,2
c4d3ab4d-aae0-4a4a-a489-79585b955193,18/05/2022,Ashley Brown,Male,42,34295,Electronics,West,686.55,1
f8395704-111f-4259-8278-0fc7b0949b4e,13/01/2021,Devin Carpenter,Male,18,70182,Electronics,Central,324.71,1
2dd7dcdb-fbb7-4653-96d2-2dfff7389714,04/03/2024,Kayla Clark,Female,35,149125,Groceris,South,929.19,2
3e829640-8295-4107-9ead-1e8c5953005c,20/04/2020,Jordan Mcdonald,Male,20,54258,Groceris,West,670.81,1
dae96b8d-445c-4dab-8970-9ff568667114,10/02/2023,Thomas King,Male,46,44732,Health & Beauty,South,431.05,1
243506eb-512e-4e0d-bf2b-552c3ceffe93,30/11/2022,James Rose,Male,69,114910,Groceris,East,192.58,3
d7f37cc2-c41a-4af7-8cc3-6d2e2f578d3d,14/04/2022,Kayla Smith,Male,22,110314,Electronics,Central,421.56,9
17c3a4c8-5724-4fe9-a873-d9e38d073d52,16/06/2020,Rachel Frost,Female,70,124122,Entertainment,West,423.71,1
45e060e1-b475-4d12-9546-b31966e88e01,02/09/2023,Stacey Lopez,Male,61,48739,Funiture,North,377.19,1
415e8e9b-2bfa-4deb-8237-41fd77f19eaf,19/05/2024,Jeremy Martinez,Female,31,148737,Funiture,South,456.66,2
3875b604-31fa-4719-b83b-c1a43d8d216a,05/07/2020,Heather Mcdowell,Male,21,39673,Funiture,South,265.81,2
43484c63-c4da-4008-abd7-69eb0ac0f4b6,24/02/2022,Brenda Mccoy,Female,59,131438,Electronics,East,579.29,3
2c40a5ee-cd53-410f-8c26-d4a3765bd84f,16/09/2020,Kevin Harris,Female,57,32801,Funiture,East,156.84,2
25e20879-8436-4faf-ac93-4ff453a8285b,30/09/2020,Michelle Brown,Female,30,56763,Funiture,North,575.68,2
78f78d47-d1d3-407e-9f9b-d8df8babda34,08/08/2024,Jaime Moore,Male,31,35363,Health & Beauty,North,882.67,4
16891358-a7e6-4244-b7ff-6967bba935c6,19/10/2021,Jeffrey Smith,Female,50,85263,Funiture,South,443.79,6
fe6ae3d0-3c31-4271-a25f-ed4bc18422e4,05/10/2024,Deborah Beasley,Male,44,47219,Electronics,East,215.8,1
ccf60847-d8bd-4fa4-b7ba-b35f201b9e26,07/09/2022,Lisa Mills,Female,21,68282,Funiture,West,350.89,7
af552005-a22f-4502-b60a-e066dcc116f3,23/10/2024,Bobby Barr,Male,70,27951,Electronics,East,759.84,2
6280b484-9114-4e34-99d2-e600fbf8dd8c,07/12/2020,Adrian Long,Female,60,30954,Funiture,Central,703.12,3
df99cf50-7f51-482e-9087-9ec2ece6b5ff,06/03/2022,Aaron Montgomery,Male,59,92808,Electronics,Central,309.03,6
bb85e59c-0497-4c7d-9209-ab750849c374,06/02/2020,Susan Owens,Male,54,120451,Entertainment,North,665.17,5
8872dc59-5e38-4494-ba90-c1919abb8b33,13/10/2024,Andrew Hahn,Female,55,141531,Health & Beauty,East,748.8,7
51852e23-6cce-45fc-bb8b-f6598d56f210,15/02/2022,Pamela Wagner,Male,28,101905,Clothing,South,932.07,1
405db32c-3770-4c32-afb6-1a26687a14e2,06/08/2024,Daniel Price,Male,20,73193,Clothing,Central,853.54,7
775d5f21-a1d7-406b-bbd6-9ae29cecf9de,15/10/2022,Justin Johnson,Female,42,100394,Entertainment,East,569.27,6
9740d291-2126-4688-a268-c1e45d2ce8b9,16/11/2023,Brittany Harris,Female,31,60686,Groceris,North,393.88,2
a6619407-527b-44d6-8088-29841aa18b14,30/07/2023,Maria Mann,Female,66,37269,Electronics,South,634.42,4
4eaba380-b080-4f1e-8ad0-0d86f150973d,30/12/2021,Victoria Cook,Male,60,77223,Electronics,East,893.01,9
0c1150e1-cb1b-402d-b67a-96162e805206,30/06/2020,Paula Wells,Male,34,122841,Groceris,South,594.87,9
793c33c7-c6cf-44f3-9112-06d0b39fe4f1,24/01/2020,Jessica Jackson,Female,49,74338,Groceris,West,640.33,3
3071c29c-65d7-4e55-a9c4-a08be6a41335,21/11/2022,Daniel Booth,Female,47,110911,Groceris,North,631.06,5
acfd91c0-2b80-4d33-8c73-9668d0e26306,24/10/2023,Jessica Robinson,Male,32,87157,Clothing,North,630.99,7
39809481-9bf4-4089-b5f1-684b0d60e05c,16/09/2023,Angela Torres,Male,28,77700,Clothing,North,79.83,5
139e36a8-98eb-4a93-955a-886c69563480,20/01/2023,Tristan Reyes,Male,18,111330,Groceris,East,194.91,6
37bd99f9-867f-436e-9c9d-877a272a71ab,15/08/2023,Alexis Mcdonald,Female,57,97635,Clothing,Central,743.12,8
ead97230-c176-449c-9203-f1a9ffa70b02,23/11/2024,Donna Wilson,Female,22,111723,Electronics,West,498.41,7
e025ab3e-a358-4118-84cf-10d94adf6267,04/01/2024,Sandra Ramirez,Male,35,139642,Clothing,South,397.15,7
a721b3d8-5992-4c1f-930f-59a8df73da51,11/12/2020,Karen Vance,Female,53,31498,Health & Beauty,South,106.6,8
d81e5573-f639-47b3-a37f-c5dfb638d8ed,26/05/2023,Kylie Thomas,Male,66,107270,Entertainment,West,130.59,8
f5b7a6e0-a979-4bb2-adb8-0056386da8b1,21/09/2022,Lisa Gould,Female,34,48975,Clothing,North,241.27,3
0ed82e26-0174-4c4f-9baa-f83f3b97d44e,12/12/2022,Timothy Donovan,Male,53,96159,Health & Beauty,West,615.69,2
ae01e5a2-212a-4f8f-928e-2e2d1526dace,25/04/2020,Grace Jones,Male,63,139180,Health & Beauty,South,904.69,3
dd6dfb29-0553-4fdc-87a7-b03e5aab32b2,04/11/2020,Elizabeth Blackwell,Male,53,99597,Groceris,West,881.27,2
7c199b4c-f0c8-4e9b-9949-8a3657cf00de,14/03/2021,Martin Joseph,Female,48,133637,Groceris,Central,101.07,2
ac1ea210-1222-4cda-843b-0d2aa779cc29,22/05/2022,Alexandria Leonard,Female,42,47543,Funiture,North,448.43,1
645d3209-53b2-4fb2-b535-d94b33b351f7,05/07/2022,Debra Sullivan,Male,18,119594,Clothing,Central,599.7,4
38f5c265-26b8-4da4-b503-d6bb4429916a,11/07/2021,Maria Bean,Female,22,130617,Electronics,North,867.59,6
36e26329-7bff-42c3-9618-e0c56f243a00,29/11/2022,Ryan Vaughn,Male,32,58374,Health & Beauty,East,254.11,7
139a7891-b959-4649-ae8a-4212f295dcde,21/06/2022,Becky Brown,Female,68,96229,Groceris,West,722.25,6
ae09713c-7c20-4ee6-bff8-09daaf09a17f,23/11/2021,William Sparks,Female,55,116790,Clothing,South,953.94,5
98a8d582-5060-42e1-ab02-4c09998eb5dd,28/11/2022,Jason Gibson MD,Male,25,30451,Groceris,North,933.07,9
74b69fa3-1882-4361-a762-39623edad51e,15/07/2023,Cindy Smith,Female,23,54914,Health & Beauty,West,302.09,2
5183763a-9e4b-4d0c-b271-000b57aad185,04/01/2023,Veronica Jackson,Female,41,43780,Electronics,Central,531.74,9
02b689ba-2450-44a8-8d21-db64f05f305f,01/05/2022,Andrew Nguyen,Female,25,40813,Clothing,West,86.58,9
829e4047-b32f-47db-9be2-cc59a3230600,09/04/2023,Colleen Payne,Female,38,39668,Electronics,East,927.98,5
d89252a4-d825-454a-b2de-6ab5d5acaf5d,30/04/2022,Steven Rogers,Male,51,52719,Entertainment,North,147.91,5
ba9cc851-b3d6-4ef4-a3f0-63ba4a4baff6,03/05/2020,Alex Fisher,Male,41,116961,Groceris,East,170.12,2
1ac44d66-c341-47ca-998d-26574621f4ca,04/04/2021,Ryan Dorsey,Female,24,141620,Clothing,North,639.56,5
d72bd8b6-b02e-4677-ae07-5ae49fd3d3f9,07/11/2022,Amy Allen,Male,63,63112,Clothing,West,692.47,7
88356d17-4a6e-4391-8295-dc83bc66cb8c,16/08/2024,Dustin Sutton,Male,55,126685,Health & Beauty,West,967.91,5
185957dd-6092-4d10-b760-07f5a97d4e16,24/12/2022,Rebecca Jimenez,Male,29,81642,Entertainment,North,184,7
4f7f2ef7-f4c2-4cee-b765-f5caa9753f9c,13/11/2020,James Sampson,Female,47,139624,Health & Beauty,North,701.89,4
2a925380-46f4-4f44-bc6b-bd66911ea623,08/11/2022,Daniel Wallace,Female,45,48056,Health & Beauty,North,71.1,6
f006d7ef-e2d9-43a8-80ee-321536b76d1b,26/11/2022,Thomas White,Male,55,138896,Groceris,East,291.2,5
f5b3b4e1-6e82-485b-b60e-7b7844e4d141,03/03/2021,Jennifer Hernandez,Male,63,96471,Funiture,West,223.17,9
20305038-cda5-4410-8ccd-53e1266fde80,28/08/2024,James Farley,Male,57,66419,Electronics,West,477.45,6
f46f7c6d-ad4e-4445-a545-4f68ef99dc14,21/03/2024,Crystal Hill,Female,37,37501,Entertainment,East,277.45,4
e128b43d-ce8b-44c2-9328-7a1df03a5f03,24/03/2020,Robert Miller,Male,24,73778,Clothing,West,246.06,3
692383ca-5950-4661-87d2-d7a7115aea8a,15/02/2024,Rebecca Pierce,Male,22,25468,Health & Beauty,East,712.98,3
246fa362-ecea-4f8a-9334-66607c87d90e,29/12/2023,Lisa Lewis,Female,48,41578,Entertainment,North,325.9,5
52821d54-8974-42db-af1c-f9c13e38cc85,17/01/2020,Rachel Boyd,Female,49,46950,Clothing,Central,21.41,6
e5565fb0-93f3-47a0-9015-c612ed0a66b2,20/12/2023,Gregory Moore,Female,69,34084,Health & Beauty,East,221.73,9
2b788efc-1e74-4ec1-a571-0191311dcf82,17/05/2021,Jonathan Cochran,Female,18,100275,Groceris,South,815.41,3
ac152229-10a1-495e-8fa7-e1e4ff922db4,27/04/2023,Chloe Lopez,Female,64,90533,Entertainment,Central,991.67,4
d8765d4b-ad16-4c89-ad82-1fc133fc6599,31/05/2023,Mr. Derek Allen,Male,22,112096,Clothing,East,614.15,1
f6cebb9f-c5ec-4528-afac-055489d695c4,02/04/2021,Todd Gordon,Female,68,59451,Entertainment,Central,753.35,2
96fcd1db-c49d-479b-9f40-f5663670d3f1,27/12/2023,Amy Davidson,Female,27,68451,Electronics,North,73.04,2
5a64938f-4387-4ba1-984a-7ade97a87eaf,09/02/2021,Pamela Rice,Female,31,107180,Entertainment,South,303.7,8
a16bb4fb-5236-4f5e-9b2f-1d2b8cce1f30,02/09/2022,John Weber,Female,41,103282,Funiture,South,130.15,6
2a5e0379-44d2-425a-8d11-d2d35a485c82,03/04/2021,Samuel Christensen,Female,22,123815,Entertainment,East,201.85,6
7734b68b-1b2f-486f-9cce-7829f50e7c5e,07/05/2020,Julian Martinez,Female,55,29050,Clothing,South,170.3,1
0803588c-652e-475d-b491-f18be77205d3,05/02/2020,Kevin Juarez,Female,43,48393,Clothing,West,394.72,3
b097f357-7d12-428a-804b-c3dba3379125,08/04/2021,Sandra Lynch,Male,70,133305,Funiture,West,2726.64,7
e2529438-4f91-4a3a-a23e-e66c00360528,03/08/2020,Danny Duncan,Female,36,108419,Funiture,South,432.56,4
d84ee10c-3736-4b55-aa7b-7366c28e608e,08/05/2022,Melissa Brooks,Male,18,96452,Funiture,North,460.94,6
6062df9a-ecc8-4e0a-87c9-f6e10cfefa7c,26/02/2022,Patrick Potter,Male,24,109505,Entertainment,North,869.28,7
f13c6d42-da27-472c-98b6-7bef9ea76cf9,07/08/2022,Patrick Butler,Male,42,119458,Clothing,South,213.03,2
dfb96443-65ee-4f26-8385-92904c274da0,13/10/2020,Julie Brown,Female,20,67543,Electronics,West,391.19,9
09fe0646-0fb1-469f-933d-a73f2046fa55,08/06/2022,Stephen Bryan,Female,50,87289,Groceris,East,521.6,3
18c5eb38-3f8f-4ba7-836a-6488f5bcfbee,05/07/2023,Alexis Garcia,Female,63,45329,Clothing,North,636.49,8
2498034e-36e0-43cf-b5b5-4ad1171382da,24/09/2022,Danny Rowe,Female,55,114853,Clothing,North,33.88,4
1d5b1831-11bd-4989-8407-cc989c08ec1f,08/06/2022,Meagan Wallace,Female,34,47898,Groceris,West,22.89,4
c1e5ac26-4784-479d-9d88-40f39ecf540f,31/10/2022,Jeffrey Duncan,Female,45,92266,Funiture,North,666.24,4
ee41fd02-0617-462f-845d-88c6174c4fb3,10/05/2024,Michael Brown,Male,49,57427,Health & Beauty,East,461.82,1
c84c56c4-fbfb-47ad-bcd3-90012e321419,10/08/2020,Jennifer Evans,Male,55,102691,Electronics,South,566.93,5
609d4811-f646-4151-bfee-3b73edbc9769,31/07/2021,Chris Herman,Female,40,38474,Groceris,Central,734.89,5
35508af1-783c-483a-855b-de76b024016e,29/08/2022,Angela Roberts,Male,69,68691,Entertainment,West,154.78,5
8f2d71c6-cadf-4e98-bd44-e5a4fcc80d53,19/03/2024,Justin Casey,Female,67,116579,Funiture,East,61.06,7
7a299d5e-6ac7-488c-957a-11f85b4525d5,29/04/2024,Makayla Jones,Female,67,58310,Groceris,North,274.09,4
fe4165ae-20bc-4a3c-9856-64ff68fd45cd,10/07/2022,Holly Ferguson,Female,31,31809,Funiture,West,6460.61,6
f202fe1a-41f3-4dab-a0d1-c1a7f7c4090a,06/12/2022,Nicole Anthony,Male,50,144001,Electronics,North,332.88,6
6aa36ed7-f939-4f52-8188-042830fa1c09,16/01/2024,Robert Wade,Male,35,136014,Entertainment,South,395.8,7
4f3cfa80-d6f4-45a0-8c0c-7935e4355b0b,23/02/2023,Tara Turner,Female,39,67109,Groceris,West,710.18,2
4a114b89-142d-4f24-a7ec-ecc84475d25a,12/06/2023,Deborah Clark,Female,55,32391,Funiture,Central,585.28,1
c37a0a01-c774-49ea-b148-1c2694dc60dd,27/03/2020,James Erickson,Female,29,111275,Electronics,West,793.19,9
501fb1d2-87e0-48e6-88de-7a470a3eb698,07/05/2024,Christine Huff,Male,40,87616,Clothing,East,664.53,2
